[2023/06/04 18:50:12] - Namespace(activation='relu', l2=0, l1=0, act_beta_l2=5, act_beta_clip=0.1, batch_size=128, data_dir='/data/xuwang_yin/Projects/adversarial-corruptions/datasets/imagenet100', epochs=100, lr_schedule='piecewise', lr_max=0.1, attack='pgd', epsilon=128, attack_iters=10, attack_iters_test=20, restarts=1, pgd_alpha=19.125, norm='l_2', fname='imagenet100_l2_vr_0.5', seed=0, half=False, width_factor=10, resume=0, cutout=False, cutout_len=None, mixup=False, mixup_alpha=None, eval=False, chkpt_iters=10, var_reg_type='var', var_reg=0.5, var_norm='l_2', logits_reg=True, reg_only_correct=False, trades=False, trades_beta=6.0)
[2023/06/04 18:50:13] - Epoch 	 Train Time 	 Test Time 	 LR 	 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2023/06/05 07:08:22] - 20 	 2059.9 	 	 40.7 	 	 0.1000 	 1.8630 	 0.5706 	 2.6092 	 	 0.4616 	 	 3.5645 	 0.3056 	 4.0085 	 	 0.2618
[2023/06/05 07:43:33] - 21 	 2069.9 	 	 40.7 	 	 0.1000 	 1.8440 	 0.5752 	 2.5928 	 	 0.4662 	 	 5.1016 	 0.2032 	 5.7055 	 	 0.1678
[2023/06/05 08:18:44] - 22 	 2070.5 	 	 40.6 	 	 0.1000 	 1.8311 	 0.5784 	 2.5848 	 	 0.4694 	 	 16.2845 	 0.1166 	 17.4359 	 	 0.0906
[2023/06/05 08:53:46] - 23 	 2061.9 	 	 40.6 	 	 0.1000 	 1.8175 	 0.5838 	 2.5745 	 	 0.4725 	 	 3.1978 	 0.2988 	 3.5075 	 	 0.2582
[2023/06/05 09:28:52] - 24 	 2064.5 	 	 41.5 	 	 0.1000 	 1.7957 	 0.5883 	 2.5579 	 	 0.4769 	 	 6.6575 	 0.1946 	 7.1817 	 	 0.1602
[2023/06/05 10:04:02] - 25 	 2068.1 	 	 41.4 	 	 0.1000 	 1.7872 	 0.5907 	 2.5502 	 	 0.4790 	 	 3.2008 	 0.3196 	 3.5607 	 	 0.2682
[2023/06/05 10:39:11] - 26 	 2067.7 	 	 40.9 	 	 0.1000 	 1.7808 	 0.5940 	 2.5486 	 	 0.4797 	 	 3.6468 	 0.2878 	 4.0176 	 	 0.2456
[2023/06/05 11:14:19] - 27 	 2067.8 	 	 40.6 	 	 0.1000 	 1.7627 	 0.5985 	 2.5326 	 	 0.4841 	 	 3.7163 	 0.2614 	 4.2000 	 	 0.2062
[2023/06/05 11:49:18] - 28 	 2058.3 	 	 40.7 	 	 0.1000 	 1.7622 	 0.5977 	 2.5340 	 	 0.4826 	 	 2.7199 	 0.3864 	 3.0129 	 	 0.3334
[2023/06/05 12:24:29] - 29 	 2069.4 	 	 40.8 	 	 0.0100 	 1.7499 	 0.6007 	 2.5238 	 	 0.4858 	 	 4.9558 	 0.2116 	 5.3104 	 	 0.1822
[2023/06/05 12:59:43] - 30 	 2047.3 	 	 65.2 	 	 0.0100 	 1.4989 	 0.6495 	 2.0438 	 	 0.6019 	 	 3.2249 	 0.3244 	 3.5211 	 	 0.2766
[2023/06/05 13:35:44] - 31 	 2073.0 	 	 88.2 	 	 0.0100 	 1.3574 	 0.6826 	 1.9194 	 	 0.6301 	 	 2.2589 	 0.4674 	 2.4871 	 	 0.4122
[2023/06/05 14:12:22] - 32 	 2096.8 	 	 101.1 	 	 0.0100 	 1.2941 	 0.6988 	 1.8655 	 	 0.6446 	 	 2.1497 	 0.4952 	 2.4094 	 	 0.4430
[2023/06/05 14:47:56] - 33 	 2077.9 	 	 55.3 	 	 0.0100 	 1.2544 	 0.7093 	 1.8375 	 	 0.6494 	 	 2.4090 	 0.4288 	 2.6456 	 	 0.3852
[2023/06/05 15:24:28] - 34 	 2119.0 	 	 73.1 	 	 0.0100 	 1.2232 	 0.7178 	 1.8161 	 	 0.6562 	 	 27.2705 	 0.1058 	 28.5222 	 	 0.0822
